Name,Posterior_Mean,Posterior_Std,HDI_2.5,HDI_97.5,Interval_Width,Week
Lolo Jones,0.0015595296635620257,0.0013856718133662168,6.290355322565666e-05,0.005170092005452483,0.005107188452226827,4
Ashley Hamiliton,0.0015589684762088087,0.0013766842524748674,6.80013845731052e-05,0.005012847092177423,0.004944845707604318,4
Metta World Peace (Ron),0.0015550507643785293,0.0013739710039179585,8.582697288722125e-05,0.0052084125695104014,0.00512258559662318,4
Jeffrey Ross,0.0015544873316470404,0.0014003790557142078,7.260207242625829e-05,0.00546605823644597,0.0053934561640197115,4
Rick Perry,0.0015503781374826794,0.0013943241840009388,7.292608080950561e-05,0.005244491470605989,0.005171565389796483,4
Randy Couture,0.0015489306898073332,0.0013881069306655126,7.669084401668715e-05,0.005311745631779945,0.005235054787763258,4
Kim Zolciak-Biermann,0.0015476368505692843,0.0013946644577803205,6.754324877221905e-05,0.005296497849428126,0.005228954600655907,4
Helio Castroneves,0.0015451635044976834,0.0013657451056797035,7.3322302449371e-05,0.0048891460531306115,0.004815823750681241,4
Eric Roberts,0.0015447513613413978,0.0013520504315403569,6.291215231103238e-05,0.005055743314781961,0.004992831162470928,4
Steve Guttenberg,0.001539119337619534,0.0013658596733428401,6.194136730523867e-05,0.005090024162890289,0.005028082795585051,4
Arike Ogunbowale,0.0015381104065532764,0.001388174895198381,6.821493245174445e-05,0.00506444853136818,0.004996233598916436,4
Nikki Glaser,0.001536559189894002,0.0014333899647698408,5.7874953115272086e-05,0.0054955035748243735,0.005437628621709102,4
Kim Kardashian,0.0015363084273702062,0.0013814596460046023,6.664080720702674e-05,0.005144402804212637,0.00507776199700561,4
Geraldo Rivera,0.0015355735717259348,0.001328262729155179,7.207938589232394e-05,0.005197640699005794,0.00512556131311347,4
Tatum O'Neal,0.001534927920784699,0.001381826853486815,5.767053602417173e-05,0.005225779900035586,0.0051681093640114145,4
Denise Richards,0.0015337468350416154,0.0013875948234880323,5.901729034975914e-05,0.005093930495353168,0.0050349132050034094,4
Tom DeLay,0.0015300925571155432,0.0013803176057460389,6.521194701747389e-05,0.005124283730453928,0.005059071783436454,4
Nancy McKeon,0.001522586472564698,0.0013497246355478549,5.017501269085673e-05,0.005034980670598516,0.004984805657907659,4
Danelle Umstead,0.001516456138031733,0.0013599062053261952,6.868293383843646e-05,0.0051949634720207544,0.005126280538182318,4
Ray Lewis,0.0015159391563909158,0.0013333363491116249,7.710855388846853e-05,0.004941320905869074,0.004864212351980606,4
Jamie Lynn Spears,0.0015129515235061378,0.0013272046451719846,7.249665623584577e-05,0.005129065332862115,0.005056568676626269,4
Billy Dee Williams,0.001512801684040543,0.0013185631532499633,8.489452019757869e-05,0.005053058734701289,0.0049681642145037105,4
Baron Davis,0.0015052454785450435,0.001344369729630538,6.452760202750918e-05,0.0050820849332435455,0.005017557331216036,4
Diana Nyad,0.0014964430652864382,0.0013450365842003439,7.798182783453615e-05,0.005077154637417853,0.004999172809583317,4
Buzz Aldrin,0.0014913911892154555,0.00133713004396011,6.8906329021799e-05,0.0051586235074372565,0.0050897171784154574,4
Kristin Cavallari,0.0014893637168118805,0.0013810103691157774,5.6617625027375644e-05,0.005177225179814894,0.005120607554787518,4
Charles Oakley,0.0014892139016195966,0.0013645675097477467,5.700698989285508e-05,0.005140087534034463,0.005083080544141608,4
Tucker Carlson,0.0014882306314483952,0.0012935014341776455,7.462386606467724e-05,0.004842360964664125,0.004767737098599447,4
Alexa PenaVega,0.003132478636454145,0.0019884727677909808,0.0004556805303679213,0.008004040827419106,0.0075483602970511845,5
Jordan Fisher,0.003108657508913947,0.0019508172907962134,0.000474456443683979,0.007626368966761004,0.007151912523077025,5
Charli D'Amelio,0.0031058513107169498,0.0020338941830769,0.0004572173978661175,0.008310626544810813,0.007853409146944695,5
JoJo Siwa,0.0030763636885976094,0.0019442576443801103,0.0005191716421961639,0.007887631726470017,0.007368460084273853,5
Gilles Marini,0.003061621476443506,0.0020041509664735823,0.0004320665847006506,0.008105651469220048,0.007673584884519398,5
Gabby Windey,0.0030606075131195116,0.0019713872803870085,0.0004454149969390418,0.007913576464910426,0.007468161467971385,5
Christina Milian,0.0030590000715012976,0.0019855109431931787,0.00046113353687102774,0.008075171288795644,0.007614037751924617,5
Katherine Jenkins,0.0030536511487915816,0.00200254335330282,0.00041355754180529464,0.0077020826667121315,0.007288525124906837,5
James Maslow,0.003039068263039135,0.0019994664852010535,0.00047003301220419476,0.008007158117462412,0.007537125105258217,5
William Levy,0.003027195338401911,0.0019522186929227937,0.00041850160420845556,0.008033649162156447,0.007615147557947991,5
Selma Blair,0.003015653341229533,0.0019248248018833513,0.0005008718038755831,0.007933373035591029,0.007432501231715446,5
Rumer Willis,0.0030112928944664758,0.0020055145600096774,0.0004720548866778609,0.007957341310053167,0.007485286423375306,5
Carlos PenaVega,0.0030106826344908463,0.00193332753858378,0.00044306199147847204,0.007842919725761155,0.0073998577342826825,5
Wayne Brady,0.0030087859327172224,0.0019055346169619227,0.0004937689489438298,0.007794311335602136,0.007300542386658306,5
John O'Hurley,0.0030074626139986213,0.001976272148681558,0.0004271989137804656,0.008087974487846084,0.007660775574065619,5
Sabrina Bryan,0.003001381128487514,0.002020549948338654,0.0004174299060059095,0.008018479512814689,0.007601049606808779,5
Maurice Greene,0.002993780750047875,0.0019595163858778407,0.0003947395133487854,0.007671985599930302,0.0072772460865815165,5
Heidi D'Amelio,0.002993019118004385,0.001968695318624625,0.0004399128280851727,0.007721464318720048,0.007281551490634875,5
Alexis Ren,0.0029922205756830415,0.001928034713783506,0.00048081877250122465,0.007564357205296922,0.007083538432795697,5
Stacy Keibler,0.002989988847657778,0.0019294171786335482,0.0004292773790728796,0.0074842581686327455,0.007054980789559866,5
Juan Pablo Di Pace,0.002988300727098161,0.0019183813249886881,0.0004466840968189654,0.007712575558379895,0.00726589146156093,5
Amber Riley,0.002987248491320611,0.0019975635639487435,0.00041079383463394384,0.007916543358635881,0.007505749524001937,5
Nastia Liukin,0.0029857017185257353,0.0019817401663125445,0.0003771957858522109,0.008039705230557073,0.007662509444704862,5
Emmitt Smith,0.0029845207689447924,0.001985240144639118,0.00043696478376588306,0.007980652055985795,0.007543687272219913,5
Lindsey Stirling,0.0029815098567891525,0.0019514300892836515,0.0004699321031271486,0.007910390960133129,0.0074404588570059806,5
Cody Linley,0.0029773752624736613,0.0020087348729666667,0.000409090583987674,0.00806080869534012,0.0076517181113524456,5
Shangela,0.0029742641419242487,0.0019973702256511983,0.0004083196008759437,0.00806479264906976,0.007656473048193816,5
Brant Daugherty,0.002972875267193602,0.002024146001878371,0.0003779999908979278,0.008118317973472188,0.007740317982574261,5
Sabrina Bryan,0.002971678460452038,0.001971350665073377,0.00043931644354420856,0.008001495024695762,0.007562178581151553,5
Trevor Donovan,0.0029695305020540227,0.0020103534965745704,0.00041476504521923926,0.007780955649345144,0.007366190604125905,5
Zendaya,0.0029690485892044484,0.0019240902029722647,0.0004654622482860698,0.00763319075356248,0.007167728505276411,5
Apolo Anton Ohno,0.0029690386128447903,0.0019181981501663822,0.0004728570136418096,0.007587370085915171,0.007114513072273362,5
Corbin Bleu,0.0029683515644864716,0.0019558476646396672,0.0004031904176307692,0.007886438899315253,0.0074832484816844845,5
Nyle DiMarco,0.002968041306610821,0.0019622204431227128,0.0004633017792281153,0.008098750823640316,0.0076354490444122,5
Amy Purdy,0.002966300398993569,0.0020167288688354946,0.0004109715582799104,0.008153209975117509,0.0077422384168375985,5
Brooke Burke,0.002963272428390258,0.0019502006312393989,0.0004409356762180012,0.007877032929355451,0.00743609725313745,5
Donny Osmond,0.002960941948071761,0.00194426026964017,0.00045075170992420606,0.007998561783661253,0.007547810073737047,5
Danica McKellar,0.0029600918481772743,0.0019407742522458084,0.00044043020688032213,0.007892841918174957,0.007452411711294635,5
Kristi Yamaguchi,0.002959972484807696,0.0020178615863001535,0.0004119141486421785,0.008019510864302252,0.007607596715660073,5
Riker Lynch,0.002958239847040432,0.001931479694239698,0.0004180777585530477,0.007397931393593009,0.006979853635039961,5
Melissa Rycroft,0.0029547978321385285,0.002003485738533395,0.0004184535136735935,0.007852173533436693,0.0074337200197631,5
Charity Lawson,0.002951190476158026,0.001870485994766051,0.0004477618805343436,0.007612020616331186,0.0071642587357968425,5
Gilles Marini,0.0029497507099524333,0.00188152777071001,0.00041774651585469276,0.0075397769737266815,0.007122030457871989,5
Dylan Efron,0.0029489217474251497,0.0018903631159746387,0.00041824382851917915,0.007369580876935051,0.006951337048415872,5
Hines Ward,0.002948048442280546,0.0019727627748917995,0.00041996178811931064,0.007685688406591334,0.007265726618472024,5
Suni Lee,0.0029466425835709743,0.0019891786771851824,0.00035072889504471393,0.00787034563166495,0.007519616736620237,5
Ally Brooke,0.0029453617709992385,0.001900529629399549,0.0004042649907796058,0.007482435497497322,0.007078170506717716,5
James Hinchcliffe,0.002944526628113132,0.0019396432371805875,0.00041933515684258163,0.007791176250173377,0.007371841093330796,5
Sadie Robertson,0.002944046449608983,0.0019793299708214286,0.0003868929090901412,0.007844753345632898,0.007457860436542757,5
Shawn Johnson,0.002942872509147416,0.0018968185220864346,0.00040549402557441027,0.0075551160816097335,0.0071496220560353235,5
Meryl Davis,0.002940463259998083,0.0019180357802989344,0.000410462228768692,0.007620878540406772,0.00721041631163808,5
Amanda Kloots,0.0029352649691862538,0.001899641585550122,0.0004446598966017976,0.007522053417710808,0.00707739352110901,5
Jordin Sparks,0.0029349579227431837,0.0020112650473814884,0.0003779379539979835,0.007968128102333362,0.007590190148335379,5
Johnny Weir,0.002932027032444454,0.001940956117547063,0.00045898757588078745,0.007657669460013217,0.00719868188413243,5
Nicole Scherzinger,0.0029312379364884755,0.0019357137333865988,0.00046145331049934863,0.007615502430745067,0.007154049120245718,5
Kenya Moore,0.0029307015165596553,0.0019283162900153123,0.00040353095240406916,0.007676946228741687,0.007273415276337618,5
Laila Ali,0.0029289103274670733,0.002023115168611998,0.0004335351356796997,0.00789055015624945,0.007457015020569751,5
Kaitlyn Bristowe,0.0029268287504833302,0.0019776274430982847,0.0004059343123064713,0.007876449841887054,0.007470515529580582,5
Apolo Anton Ohno,0.0029266088137526527,0.0019017863182236702,0.00044650330703274927,0.007489873104207163,0.007043369797174414,5
Milo Manheim,0.0029251790973620225,0.0018999580353302027,0.0003799645225633269,0.007534297422986568,0.007154332900423241,5
Frankie Muniz,0.002923736736618799,0.0019539501703210627,0.00043246747807215735,0.00755083324929638,0.007118365771224223,5
Olivia Jade,0.002923397608795787,0.0019493661941389758,0.00041350374224303067,0.007643537075946016,0.007230033333702985,5
"Nicole ""Snooki"" Polizzi",0.002923306893821719,0.0018843621043343236,0.0004645693108761246,0.00755847282118933,0.007093903510313205,5
Charlie White,0.0029192446468882453,0.001978706790221368,0.00040729810547203345,0.00788087407554967,0.007473575970077637,5
J.R. Martinez,0.0029141096500147766,0.0019229182560909484,0.0003641344181740664,0.007664251391699277,0.007300116973525211,5
Andy Grammer,0.002912918437992399,0.0019059336215113266,0.0004112808283650185,0.007658422346156006,0.0072471415177909875,5
Melora Hardin,0.0029100387968571525,0.001954018199056063,0.000347230350894027,0.007616290515707395,0.007269060164813368,5
Jennie Garth,0.002904750789064255,0.0019630267845158625,0.0003908954358418658,0.007954667265505443,0.007563771829663577,5
Brandy,0.0029020638749277594,0.0018746614025401368,0.0004025923782410063,0.007489974471502726,0.007087382093261719,5
Mario,0.0029014534070125916,0.001917447958528287,0.00038130863975103466,0.0075008994131700755,0.007119590773419041,5
Janel Parrish,0.002900404813098913,0.001962249528210387,0.0003921890383430066,0.007819831788420164,0.0074276427500771566,5
Xochitl Gomez,0.002898221385347652,0.0019202300525124907,0.0004009351367822031,0.0077128827215058125,0.007311947584723609,5
Bindi Irwin,0.002897995495670557,0.0019469787716761722,0.0004183502466904056,0.007729952174494766,0.00731160192780436,5
Jimmie Allen,0.0028946734871573778,0.00190442034247082,0.0003978381304914164,0.007698987482136405,0.007301149351644988,5
Mel B,0.0028942912837993874,0.0019055770450017546,0.0003491991325240321,0.0074640962928529415,0.007114897160328909,5
Normani,0.002893873342938214,0.0019103882114926611,0.00039650542736286326,0.007681426951188778,0.007284921523825915,5
Joey Fatone,0.0028932443149861085,0.001989255233978269,0.0004294642388942991,0.008192984535985458,0.007763520297091158,5
Joseph Baena,0.00289273579385051,0.001928114001859652,0.0003522211359741184,0.007761901598324225,0.007409680462350107,5
Maria Menounos,0.002892154619362534,0.0018529340562701243,0.0003299065530522919,0.007482800577040034,0.007152894023987742,5
Jason Mraz,0.0028874868491479185,0.0018914087545985078,0.00040537712437143996,0.007580978452593865,0.007175601328222425,5
Monique Coleman,0.0028851951845607383,0.0019100647263769139,0.00039115969457348117,0.007820224637032299,0.0074290649424588176,5
Willa Ford,0.0028837938041594642,0.0019341181197902043,0.00040922530253370445,0.0074964678726308276,0.007087242570097123,5
Cody Simpson,0.0028836256832636643,0.0019153145181057254,0.00036126547829924645,0.007778382366213527,0.007417116887914281,5
Joey Graziadei,0.0028831890100283327,0.0018107557258954625,0.0004407198215599021,0.007266413745314607,0.006825693923754705,5
Kellie Pickler,0.0028783443966029225,0.0019330132006125911,0.0003981553344094201,0.007581964816878597,0.007183809482469177,5
Kirstie Alley,0.0028768524643491256,0.0018664634190934657,0.0003905689055735337,0.0073836461307659265,0.006993077225192393,5
Romeo,0.0028767589635347764,0.001897702112705647,0.0004286130140388444,0.007584943125219464,0.00715633011118062,5
Simone Biles,0.002874565134057467,0.001915295163104159,0.0003921455193418137,0.007602221393818656,0.007210075874476842,5
Nikki Bella,0.0028741786888568646,0.0019955803414844456,0.0003944816611180626,0.007952131900048244,0.007557650238930181,5
NeNe Leakes,0.0028739091235382677,0.001959711292093918,0.0003598019404368858,0.00781416291961523,0.0074543609791783445,5
Jack Osbourne,0.0028699796117415957,0.001906751550896048,0.0003568775026422865,0.007687881271667606,0.007331003769025319,5
Laurie Hernandez,0.0028690565302628957,0.0019309637600764212,0.00038848338808297316,0.00786222601480862,0.0074737426267256464,5
Drew Lachey,0.0028680574186927166,0.0019671436093487695,0.00035342414901761847,0.007680974366925283,0.0073275502179076645,5
Jodie Sweetin,0.0028658624790601573,0.0019658710585415146,0.0004028045921146623,0.007860632892567792,0.007457828300453129,5
Jacoby Jones,0.002865663987220576,0.001973014677137,0.00031737949357504624,0.007700151204270948,0.007382771710695902,5
Emmitt Smith,0.0028644031245621806,0.0018823464716349952,0.0004130999780543404,0.007449684088046656,0.007036584109992315,5
Lil' Kim,0.002864012379647853,0.0019074674624112522,0.00036519663310688515,0.007497378065275508,0.0071321814321686225,5
Melanie C,0.0028616047343408588,0.0018753191760833225,0.00039449474028840014,0.007626221622385537,0.007231726882097137,5
Chelsea Kane,0.00286134291714841,0.0018754384207023203,0.0004086783848904255,0.007628879349968299,0.007220200965077873,5
Jenn Tran,0.002860788313488779,0.001956168332058682,0.0003983365375121307,0.007523302490910731,0.007124965953398601,5
Shawn Johnson,0.002858982473598385,0.0018542309891821868,0.00041864322647988526,0.00727658240296559,0.006857939176485705,5
Mark Dacascos,0.0028580728199895174,0.0019088156166635448,0.0003641527059831526,0.007472687915301246,0.007108535209318093,5
Alix Earle,0.0028576908688823905,0.0018704000615889576,0.0003841353299734673,0.007497550067370039,0.007113414737396571,5
Nick Carter,0.0028563319108561745,0.001939503739907165,0.00040111851230402386,0.007433844206659204,0.00703272569435518,5
Chandler Kinney,0.002851995269667911,0.0019678705973396175,0.00044507002394377377,0.007769023242943617,0.007323953218999844,5
DeMarcus Ware,0.0028518381703280973,0.0019346551961979498,0.00037682938459372646,0.007793988152872543,0.0074171587682788165,5
Jana Kramer,0.0028506302380836798,0.0019137905907884055,0.00041205632224360897,0.007564316307844509,0.007152259985600901,5
Evan Lysacek,0.002849397980412314,0.0019424825416475434,0.00036160454207198974,0.007394304952691443,0.007032700410619454,5
Hannah Brown,0.0028492410575585193,0.0019626743180774123,0.0003391958649942475,0.007711190128733952,0.007371994263739704,5
Amber Rose,0.0028490878579639925,0.0019246665171060657,0.0003870951512624765,0.007824823927765305,0.007437728776502829,5
Jason Taylor,0.002847100856552078,0.0018312194934864544,0.0003828612594175798,0.007216505283439471,0.006833644024021892,5
Roshon Fegan,0.002845487976737126,0.0019050360503926759,0.0003964371212823919,0.007730173176004972,0.00733373605472258,5
Terra Jole,0.002843276387785473,0.0018095774180266317,0.0004386783818105903,0.007129704110950189,0.006691025729139598,5
Mya,0.002842825064282473,0.0019077434664282178,0.000384737036856669,0.0074317235280392515,0.007046986491182582,5
Jennifer Grey,0.0028425970157645378,0.0018701683842200821,0.000431736717805961,0.007584917663609772,0.0071531809458038114,5
Marilu Henner,0.0028411302738551624,0.001915069753244422,0.0003769300451106513,0.007808739053858538,0.007431809008747886,5
Nancy Kerrigan,0.002838986463501535,0.0018935683785641032,0.00039064511521957353,0.007300947918940617,0.006910302803721043,5
Heather Morris,0.002836417446445749,0.0020031963492655822,0.00033312614204004395,0.007911453411753302,0.007578327269713258,5
Ilona Maher,0.0028352777819494607,0.0019032768017237882,0.00038222864929784783,0.0075651490753646565,0.007182920426066808,5
Victoria Arlen,0.0028346452406764963,0.0018881533175873673,0.00039890958389339053,0.0075759009662868335,0.007176991382393443,5
Robert Irwin,0.0028309990349134114,0.0018628840956796252,0.00036815353959984335,0.00744218159411892,0.007074028054519076,5
Alexandra Raisman,0.002830168786661527,0.0019254136964451576,0.00035520952530999444,0.007777555760929321,0.007422346235619326,5
Kel Mitchell,0.00282942729863485,0.0018932098049270385,0.0003464042023606671,0.007701855445249653,0.007355451242888986,5
Lea Thompson,0.002827601526173378,0.002014121095455111,0.0003676209675024772,0.007778040519297837,0.00741041955179536,5
Jessie James Decker,0.002825849468895049,0.001932282096885685,0.0003774041412837567,0.007663022616489888,0.007285618475206131,5
Alfonso Ribeiro,0.002823995270582324,0.0019548469657229882,0.00038968761892850334,0.007639923841742539,0.007250236222814036,5
Justina Machado,0.0028210711663833104,0.0019929934393846356,0.00034407910327740866,0.00791196530832004,0.007567886205042631,5
Rob Kardashian,0.0028200755607775273,0.0019313918924709268,0.0003474273995116669,0.007817039732961117,0.00746961233344945,5
Danny Amendola,0.0028192215680368214,0.0018689200338858683,0.0003714580098961657,0.0075163279367128815,0.007144869926816716,5
AJ McLean,0.0028175664397322438,0.0019518780059490184,0.000366991097133061,0.007628151615460185,0.007261160518327124,5
Donald Driver,0.0028164701429506628,0.0019070845320116718,0.00040308919971535897,0.00762769446494027,0.007224605265224912,5
Mario Lopez,0.002815905155118603,0.0018834914611005039,0.0003724169571658584,0.00768911348266569,0.007316696525499832,5
Bethany Mota,0.0028127877282422514,0.0019519015062665224,0.000345069325131398,0.007638935757373501,0.007293866432242103,5
Barry Williams,0.0028071282357931986,0.0018558599729738125,0.00038534235068320285,0.00739272454596371,0.0070073821952805065,5
Elizabeth Berkley Lauren,0.00280437613286321,0.0018528946068058362,0.0003691967494705963,0.00731293107024594,0.006943734320775344,5
Jane Seymour,0.0028034569238133446,0.0018886549188095155,0.00039422293900702286,0.007611380777140363,0.007217157838133341,5
Lisa Rinna,0.002800111620075458,0.0018903763459611799,0.00043309558540917436,0.007509278351581138,0.007076182766171963,5
Kelly Monaco,0.0027990460194241952,0.0018784936153736851,0.0003648041144257118,0.0075927599294444295,0.007227955815018718,5
John Schneider,0.002797624850567429,0.0019162977088651716,0.00035320388729435915,0.007513377317018665,0.007160173429724305,5
Ariana Madix,0.0027973714076606256,0.0019171525854550229,0.00033965152180276143,0.007709330798873913,0.007369679277071151,5
Gladys Knight,0.0027966146072908333,0.0019507446603305343,0.00029592052719403086,0.007758330652403664,0.0074624101252096335,5
Chris Jericho,0.0027927436161566846,0.0018467551598338851,0.00039926315765403226,0.007460873463157765,0.007061610305503733,5
Ian Ziering,0.0027922969790699897,0.001807753554477299,0.000392783342263406,0.00716371840316976,0.006770935060906354,5
Cameron Mathison,0.0027888492244787164,0.0018677830794159443,0.00038361520863491953,0.007120459574691986,0.006736844366057066,5
Kate Flannery,0.002786925277445762,0.0018200067292034974,0.0003957351832595037,0.0071919663102853635,0.00679623112702586,5
Stephen Nedoroscik,0.0027863100815328106,0.001917158123338866,0.00035012952082610476,0.007661082818687114,0.0073109532978610095,5
Mary Lou Retton,0.002785484707972355,0.0019056218352631424,0.00040126830846308665,0.007707878236044553,0.007306609927581467,5
Jeannie Mai,0.0027834166322657206,0.001982877917855104,0.0003386387814608241,0.007906258082506428,0.007567619301045604,5
Jake Pavelka,0.002782360436465346,0.0018681311855100566,0.0003902765168627315,0.007559727671985981,0.00716945115512325,5
Rashad Jennings,0.0027817385213545604,0.0017915659680017599,0.00041386988162764966,0.00721224284388741,0.00679837296225976,5
Rick Fox,0.002780785182842275,0.0019380784298775049,0.00032733064251768177,0.0077007350172237565,0.007373404374706074,5
Mauricio Umansky,0.002780657601118176,0.0019715388080944665,0.0003593695937603408,0.007584286278184827,0.0072249166844244855,5
Jerry Springer,0.002780063017343208,0.0019143361005310052,0.0003724755230142666,0.007570590493110832,0.007198114970096566,5
David Alan Grier,0.0027767900146723067,0.0019019150434341008,0.00034610132896390063,0.007526090333751736,0.007179989004787835,5
Ricki Lake,0.0027737828091555887,0.0018482739367099588,0.0003937942416846462,0.007527672091452289,0.007133877849767643,5
Nev Schulman,0.0027724298858587087,0.00187828722939401,0.00037793903046090397,0.00758108966076749,0.007203150630306587,5
Cody Rigsby,0.002771288032698015,0.001961836255110213,0.0003749647363346579,0.0076505518369136966,0.007275587100579039,5
Drew Scott,0.002771161381612632,0.001856959627611587,0.00038111208761635907,0.0073459408088686565,0.006964828721252298,5
Tia Carrere,0.0027708760866293584,0.001840768689499277,0.0003865105668950774,0.007344074588465082,0.006957564021570005,5
David Arquette,0.0027705398148153613,0.0019126560629375814,0.0003143626288694538,0.0077176337378250266,0.007403271108955573,5
Monica Aldama,0.0027635470296685444,0.0018202090404257553,0.00038154338076880334,0.007142426799798913,0.00676088341903011,5
Jordan Chiles,0.002763448907425671,0.0018571885919626298,0.0003989010095456291,0.007337486985128451,0.006938585975582822,5
Skai Jackson,0.002760534234057162,0.0018709407424910818,0.000328194338851444,0.0073875178098361215,0.007059323470984678,5
Nick Viall,0.002760351516179593,0.0018557417496730493,0.0003632085012107117,0.007456264347074531,0.007093055845863819,5
Leah Remini,0.002756944678928272,0.0018708305550885792,0.0003873573353015371,0.007542657442191994,0.007155300106890457,5
James Van Der Beek,0.0027565253390080336,0.001938268985848303,0.00037334144235499054,0.007767361927047482,0.007394020484692491,5
Sasha Pieterse,0.0027537611010498746,0.0018436652006004095,0.00043191635865687266,0.0074020425308447815,0.006970126172187909,5
Calvin Johnson Jr.,0.002752172416629302,0.0019250695866586637,0.00034343186461275894,0.007593408723553247,0.007249976858940488,5
Lauren Alaina,0.0027492639229207854,0.0019316961684001947,0.0003663958733868831,0.007561563949849206,0.007195168076462323,5
Ginger Zee,0.0027484396242237,0.0018409985979056913,0.00037951332950579244,0.007195092896092144,0.006815579566586352,5
Willow Shields,0.0027481030297937005,0.001818741725971873,0.0003512637427347405,0.007263424842363993,0.006912161099629253,5
Kelly Osbourne,0.002747288984715682,0.0019196005763992866,0.00038943730218095904,0.007737503940919878,0.007348066638738919,5
Nelly,0.002747139785689475,0.0018654335896277612,0.000366676849569558,0.0073152288426052,0.006948551993035642,5
Maureen McCormick,0.002745809643150968,0.0018500942262040842,0.0003459383780972659,0.007202037062740125,0.0068560986846428595,5
Candace Cameron Bure,0.0027453984094174323,0.001841967584225066,0.0003941613348428205,0.007317551552645542,0.006923390217802721,5
Joey Lawrence,0.0027438474285424253,0.0018828683888347177,0.00035909156961326137,0.007427361682778272,0.00706827011316501,5
Melissa Rycroft,0.0027432070596782707,0.0018944657690120072,0.00032498470138629724,0.0074801305906611925,0.007155145889274895,5
Erin Andrews,0.002742692535377092,0.0019329186209295773,0.0003209073927249462,0.007627333564918201,0.007306426172193255,5
Marissa Jaret Winokur,0.0027385870645253653,0.0018766207214482612,0.0003569774445335165,0.007433643114666495,0.007076665670132979,5
Cristian de la Fuente,0.0027368194633833123,0.0019109976697464029,0.0003838073493632271,0.007415925515319162,0.007032118165955934,5
"Mike ""The Miz"" Mizanin",0.002735894256119395,0.0018930642402913902,0.00035714248269061465,0.007585421072117525,0.00722827858942691,5
Terrell Owens,0.002734290353114334,0.0018934680977075818,0.0003412355525658877,0.007436328182855821,0.007095092630289933,5
Sailor Brinkley-Cook,0.0027342164281082544,0.0018246419359178676,0.0003635082278033996,0.00726622307291444,0.00690271484511104,5
George Hamilton,0.002733966300489484,0.0018728587727222087,0.00029474497927233975,0.007362235219323627,0.007067490240051287,5
Bonner Bolton,0.002732990225387471,0.0018717855752189078,0.00035736287369698446,0.007235043454044039,0.006877680580347055,5
Melissa Joan Hart,0.00273215379960015,0.0018472059768554335,0.0003159013355489869,0.007228508983992841,0.0069126076484438545,5
Petra Nemcova,0.002731204317565725,0.0019006076844784176,0.000347027318277,0.007591601988459364,0.007244574670182364,5
Jerry Rice,0.002730589197038456,0.0018408054483190282,0.0003531971035631656,0.007445397661288645,0.007092200557725479,5
Vinny Guadagnino,0.0027273967892812636,0.0018483049324099622,0.0003541284337180066,0.007257742004474635,0.006903613570756629,5
Whitney Leavitt,0.0027273804463835787,0.00188352591824779,0.0003156713778322379,0.007442007892594716,0.007126336514762478,5
Mark Cuban,0.0027272951452017723,0.001904866175484673,0.00034130402918238867,0.007649132798527276,0.007307828769344887,5
Vanessa Lachey,0.0027249370406363972,0.0018450014787592037,0.0003283227775078358,0.0074461124954465,0.0071177897179386645,5
Sara Evans,0.002722292579164051,0.0018682328556324046,0.00035897675354524,0.007321833320265523,0.0069628565667202835,5
Warren Sapp,0.0027213245984082984,0.0018268399252643242,0.0003738749988066817,0.007492394890511577,0.007118519891704895,5
Sean Lowe,0.002720787750542778,0.0018960966775464843,0.0003820312094189971,0.00759167115388928,0.007209639944470283,5
Joanna Krupa,0.002720609868112362,0.0019034256157303858,0.0003309420992999352,0.007665856477573914,0.007334914378273979,5
Bill Engvall,0.0027177007825530093,0.0018337349259565875,0.0003734219382843857,0.007289477124539199,0.006916055186254814,5
Shannon Elizabeth,0.002712115098777455,0.0019033875540854887,0.00031562752619200367,0.007566633521784511,0.007251005995592507,5
Jaleel White,0.0027052474994191927,0.0018901535857730205,0.0004012435220781596,0.007486399630492095,0.007085156108413935,5
Ryan Lochte,0.002704509907925234,0.001885055482545913,0.00032812783122162755,0.00750689810526969,0.007178770274048063,5
Scott Hoying,0.002704344244836321,0.0018814948526515592,0.0003276421685528426,0.007344108151345974,0.007016465982793132,5
Kurt Warner,0.0027042619350364457,0.00178378341333465,0.0003997051772546536,0.007253665924795608,0.006853960747540954,5
Phaedra Parks,0.0027027903050134755,0.0018544754559711614,0.00035395926654051475,0.007269440621175649,0.006915481354635135,5
Erika Jayne,0.0027024557737178358,0.0018864039534616215,0.00031795521094943205,0.007466126481461671,0.0071481712705122385,5
Kirstie Alley,0.0027003726737406656,0.0018819297682625264,0.00034878530010218204,0.007414955231182376,0.0070661699310801945,5
Evanna Lynch,0.0027000333794182795,0.0018272235302793636,0.00030444006111835295,0.007221106242220198,0.006916666181101845,5
Audrina Patridge,0.0026991540434168617,0.001856071796060286,0.00035652523342837364,0.007320448110891655,0.006963922877463281,5
Paige VanZant,0.00269894471120062,0.0018546999788689356,0.0003050348631479748,0.007324634627667183,0.007019599764519208,5
Dwight Howard ,0.0026974907423700555,0.0018610738340516144,0.00034225686844996676,0.00732633731101296,0.006984080442562993,5
Aaron Carter,0.0026955095872945294,0.0018264324201921088,0.0003761111508626691,0.007398980817808979,0.00702286966694631,5
Hope Solo,0.002694714455473609,0.001871690041547135,0.0003484147330589751,0.007649165765912711,0.0073007510328537365,5
