celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_count,week1_total,week1_weighted_avg,week2_judge_count,week2_total,week2_weighted_avg,week3_judge_count,week3_total,week3_weighted_avg,week4_judge_count,week4_total,week4_weighted_avg,week5_judge_count,week5_total,week5_weighted_avg,week6_judge_count,week6_total,week6_weighted_avg,week7_judge_count,week7_total,week7_weighted_avg,week8_judge_count,week8_total,week8_weighted_avg,week9_judge_count,week9_total,week9_weighted_avg,week10_judge_count,week10_total,week10_weighted_avg,week11_judge_count,week11_total,week11_weighted_avg,week1_normalized,week2_normalized,week3_normalized,week4_normalized,week5_normalized,week6_normalized,week7_normalized,week8_normalized,week9_normalized,week10_normalized,week11_normalized,Regime,week1_rank,week2_rank,week3_rank,week4_rank,week5_rank,week6_rank,week7_rank,week8_rank,week9_rank,week10_rank,week11_rank,technical_rank,survival_weeks,elimination_deviation,JFG_index,week1_inferred_votes,week1_votes_std,week2_inferred_votes,week2_votes_std,week3_inferred_votes,week3_votes_std,week4_inferred_votes,week4_votes_std,week5_inferred_votes,week5_votes_std,week6_inferred_votes,week6_votes_std,week7_inferred_votes,week7_votes_std,week8_inferred_votes,week8_votes_std,week9_inferred_votes,week9_votes_std,week10_inferred_votes,week10_votes_std,week11_inferred_votes,week11_votes_std
Monique Coleman,Louis van Amstel,Actor/Actress,South Carolina,United States,25,3,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.172917538443343,6.3909725128144474,3,26.232250291634045,8.744083430544682,3,27.257180583261842,9.08572686108728,3,24.228604962899418,8.076201654299807,3,27.257180583261842,9.08572686108728,3,23.204392367468692,7.734797455822897,3,27.257180583261842,9.08572686108728,3,26.756089827028916,8.918696609009638,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93229384610836,65.58062572908511,68.14295145815461,60.57151240724854,68.14295145815461,58.01098091867173,68.14295145815461,66.89022456757229,0.0,0.0,0.0,Regime B,6.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,3.090909090909091,8,-3.0,0.3362109054516178,790642.3183951408,160271.75932546036,690473.7432777027,135296.08707854734,858082.3938036226,164684.14635337365,808098.101071622,180917.82095930373,811414.1705900913,151071.71737280604,885073.1590210212,155756.40200838595,756478.898276968,119052.14416755832,830601.7125017392,178497.6556789031,,,,,,
Joey Lawrence,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,3,21.20002934253699,7.06667644751233,3,29.260825911996474,9.753608637332158,3,22.178744379643824,7.392914793214608,3,27.257180583261842,9.08572686108728,3,25.2300687791682,8.4100229263894,3,24.228604962899418,8.076201654299807,3,28.759735155763547,9.586578385254516,3,27.24580619368087,9.081935397893623,3,29.784665447391344,9.928221815797114,0,0.0,0.0,0,0.0,0.0,53.00007335634247,73.15206477999119,55.446860949109556,68.14295145815461,63.075171947920495,60.57151240724854,71.89933788940887,68.11451548420217,74.46166361847835,0.0,0.0,Regime B,5.0,1.0,6.0,3.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,9,-2.0,0.514775962477503,719405.443444354,116118.63860626925,718146.8296661952,179115.34878319962,877056.998297958,207732.01059516455,809605.8464257733,110359.646479988,823695.1852028469,223291.1998199149,843363.5094763857,152061.11211332306,793597.0478867037,180179.24894683433,868221.9779526613,179971.19242641993,887365.0429501135,174825.75815097603,,,,
Mario Lopez,Karina Smirnoff,Actor/Actress,California,United States,32,3,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,3,26.232250291634045,8.744083430544682,3,21.176562867177974,7.058854289059325,3,22.178744379643824,7.392914793214608,3,29.260825911996474,9.753608637332158,3,27.257180583261842,9.08572686108728,3,28.25864439953062,9.419548133176873,3,28.259003247629156,9.419667749209719,3,28.759735155763547,9.586578385254516,3,29.773291057810372,9.924430352603457,3,29.95186816728026,9.983956055760087,0,0.0,0.0,65.58062572908511,52.94140716794493,55.446860949109556,73.15206477999119,68.14295145815461,70.64661099882656,70.64750811907288,71.89933788940887,74.43322764452593,74.87967041820065,0.0,Regime B,1.0,9.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.5454545454545454,10,-1.0,0.6972714880796868,695993.7572935909,161026.22104071404,831473.1540636964,157694.94517974698,739507.4373476455,144109.76747429874,704967.7731184342,158696.7170058664,878988.0916796715,115895.98386418799,787246.5701765029,184839.04463269238,816630.9790355375,167907.11985874074,833716.1154660814,173113.2832193174,867223.2944831069,128342.42409142714,844126.2229517248,116598.24894862455,,
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,3,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,3,19.173635234640415,6.391211744880138,3,24.228604962899418,8.076201654299807,3,27.257180583261842,9.08572686108728,3,25.2300687791682,8.4100229263894,3,28.771827241541594,9.590609080513865,3,27.256821735163307,9.085607245054435,3,29.784665447391344,9.928221815797114,3,29.944044444395562,9.981348148131854,0,0.0,0.0,60.57151240724854,60.57151240724854,47.93408808660104,60.57151240724854,68.14295145815461,63.075171947920495,71.92956810385398,68.14205433790826,74.46166361847835,74.8601111109889,0.0,Regime B,2.0,3.0,9.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.5454545454545454,10,0.0,0.5367489468093454,671544.0085787328,130260.95155086141,694474.6028954821,129027.14477043747,721634.8415610227,114787.15296221197,639639.5933215406,157730.67926639222,716703.4182488911,132498.44473275347,752109.4398369488,154119.04294353945,766804.5335564094,149628.4420473567,763139.8068562716,131933.8279527946,755906.4796118594,112560.81320660017,791253.848136276,129298.61842749552,,
Shanna Moakler,Jesse DeSoto,Model,Rhode Island,United States,31,3,Eliminated Week 2,10,7.0,5.0,6.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,18.148704943012618,6.049568314337539,3,22.20221085500284,7.400736951667613,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.371762357531544,55.505527137507094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,7.0,6.0,10.0,9.0,8.0,6.0,6.0,5.0,4.0,3.0,1.0,5.909090909090909,2,-4.0,-0.46134471274677014,560072.8165626216,142572.06111829117,544527.1439570003,93085.74790711353,,,,,,,,,,,,,,,,,,
Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,3,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,22.201493158805768,7.400497719601923,3,23.226423450433565,7.742141150144522,3,22.201493158805768,7.400497719601923,3,28.25864439953062,9.419548133176873,3,27.257180583261842,9.08572686108728,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,55.50373289701442,58.066058626083915,55.50373289701442,70.64661099882656,68.14295145815461,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,4.0,5.0,5.0,2.0,1.0,6.0,6.0,5.0,4.0,3.0,1.0,3.8181818181818183,5,-6.0,0.32950308903788156,804969.6666798193,145552.93100131655,785190.2460847063,142515.58343098164,794025.6557271203,90792.85067296601,813591.7151784737,161383.7967015771,890329.5347415665,112647.65365811609,,,,,,,,,,,,
Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35,3,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,15.142878101812135,5.047626033937378,3,21.20002934253699,7.06667644751233,3,25.25353525452721,8.417845084842403,3,20.19784783007114,6.732615943357047,3,24.228604962899418,8.076201654299807,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,53.00007335634247,63.13383813631803,50.49461957517784,60.57151240724854,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,7.0,3.0,8.0,6.0,6.0,6.0,5.0,4.0,3.0,1.0,5.363636363636363,5,-3.0,-0.17004425634138287,824873.0887806192,139461.20697459337,759632.2212055548,122705.11564629435,836288.2103654157,153443.33416733445,821480.3211772353,158547.85058856674,748251.7846430135,194805.2696379386,,,,,,,,,,,,
Jerry Springer,Kym Johnson,TV Personality,,England,62,3,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,16.144341918080915,5.381447306026971,3,19.173635234640415,6.391211744880138,3,21.20002934253699,7.06667644751233,3,22.201493158805768,7.400497719601923,3,24.228604962899418,8.076201654299807,3,18.172171418371633,6.057390472790544,3,23.2267822985321,7.742260766177367,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.360854795202286,47.93408808660104,53.00007335634247,55.50373289701442,60.57151240724854,45.43042854592908,58.06695574633025,0.0,0.0,0.0,0.0,Regime B,9.0,10.0,8.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,1.0,5.7272727272727275,7,0.0,0.07423859517481174,618282.8845915485,91135.33803470134,595525.5306708429,93379.82909059293,634635.5197926449,135552.06814128225,637624.7439235583,128722.10284272692,669687.5994635366,105836.12309349707,675554.9533741218,113747.50307227451,648953.7181628676,91744.46200770939,,,,,,,,
Tucker Carlson,Elena Grinenko,TV Personality,California,United States,37,3,Eliminated Week 1,11,5.0,4.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,12.115020177646779,4.038340059215593,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30.287550444116945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,11.0,11.0,10.0,9.0,8.0,6.0,6.0,5.0,4.0,3.0,1.0,6.7272727272727275,1,0.0,-1.731286003232837,653491.7031619223,129348.97802099994,,,,,,,,,,,,,,,,,,,,
John Ratzenberger,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,4,Eliminated Week 7,6,6.0,5.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,,6.0,5.0,5.0,,6.0,6.0,6.0,,7.0,6.0,6.0,,7.5,7.5,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,17.146523430546765,5.715507810182255,3,21.20002934253699,7.06667644751233,3,20.175099050909196,6.725033016969732,3,16.145059614277987,5.381686538092662,3,18.17145372217456,6.057151240724854,3,19.173635234640415,6.391211744880138,3,22.714317152718202,7.571439050906068,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42.86630857636691,53.00007335634247,50.43774762727299,40.362649035694965,45.428634305436404,47.93408808660104,56.7857928817955,0.0,0.0,0.0,0.0,Regime B,8.0,6.0,9.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,1.0,5.818181818181818,7,-1.0,-0.38335345466319737,658434.2586591749,165240.37560651966,681111.3048536051,70962.03148177486,653897.3308684892,141882.25613696952,654856.163593991,111407.26751658272,597507.4800254933,104574.52652474596,624517.5714242768,103434.87598779985,644682.8279045916,170773.25714284703,,,,,,,,
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,Eliminated Week 9,4,7.0,7.0,7.0,,7.0,8.0,7.0,,8.0,8.0,8.0,,7.0,9.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,7.5,8.0,,9.5,10.0,9.5,,0.0,0.0,0.0,,,,,,3,21.20002934253699,7.06667644751233,3,22.224959634164783,7.408319878054928,3,24.228604962899418,8.076201654299807,3,24.25135374206136,8.083784580687121,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,3,27.257180583261842,9.08572686108728,3,23.71613981708552,7.905379939028506,3,29.283933539256953,9.761311179752317,0,0.0,0.0,0,0.0,0.0,53.00007335634247,55.56239908541196,60.57151240724854,60.62838435515341,60.57151240724854,60.57151240724854,68.14295145815461,59.29034954271379,73.20983384814238,0.0,0.0,Regime B,3.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3.272727272727273,9,-3.0,0.3953458716601238,695673.8466442924,159803.3233935178,707625.2602677668,134784.65475990498,775608.9150054122,129783.45348421292,744006.1292970389,142050.88532338943,710888.5971190187,129024.52876579393,747982.9397204026,121512.05333610068,756883.4843495891,115033.04075411343,825094.2050709066,114987.69905275699,813577.2242110413,128065.16764610619,,,,
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,Eliminated Week 5,8,6.0,5.0,5.0,,6.0,6.0,6.0,,6.0,5.0,5.0,,6.0,4.0,5.0,,4.0,5.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,16.145059614277987,5.381686538092662,3,18.17145372217456,6.057151240724854,3,16.145059614277987,5.381686538092662,3,15.120129322650191,5.040043107550064,3,13.139232773077502,4.379744257692501,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.362649035694965,45.428634305436404,40.362649035694965,37.80032330662548,32.84808193269376,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,9.0,11.0,10.0,9.0,8.0,8.0,7.0,6.0,5.0,4.0,1.0,7.090909090909091,5,0.0,-1.0720420681849612,653493.958118146,120999.1137312739,615376.6945240269,114816.00097813994,619403.6450633673,124527.88463974037,551346.860117384,154138.89974001606,619814.3553042111,91060.29611370916,,,,,,,,,,,,
Laila Ali,Maksim Chmerkoskiy,Athlete,Florida,United States,29,4,3rd Place,3,7.0,8.0,8.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,10.0,9.0,,9.0,9.0,10.0,,10.0,9.5,10.0,,9.0,8.5,9.0,,10.0,10.0,10.0,,9.6666,9.0,9.6666,,,,,,3,23.226423450433565,7.742141150144522,3,27.257180583261842,9.08572686108728,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,3,28.28211087488964,9.42737029162988,3,28.25864439953062,9.419548133176873,3,29.773291057810372,9.924430352603457,3,26.744715437447944,8.91490514581598,3,30.28575620362427,10.095252067874757,3,28.592810559396348,9.530936853132117,0,0.0,0.0,58.066058626083915,68.14295145815461,53.00007335634247,53.00007335634247,70.7052771872241,70.64661099882656,74.43322764452593,66.86178859361986,75.71439050906068,71.48202639849087,0.0,Regime B,2.0,1.0,6.0,5.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.3636363636363638,10,-2.0,0.7554486024942123,666757.5096123527,104857.66508607079,739576.4333328602,136671.89140539546,770355.7199167336,165581.96624695315,682658.7576454463,88624.80106329823,672905.5170877435,107059.29131810652,828018.7689677024,143485.22817617952,841243.1437413197,162982.1411267336,759037.2280082258,140368.67912283153,765039.0926893038,163206.67272806165,779358.9944793418,150379.35511482164,,
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,4,1st Place,1,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,8.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,9.0,9.0,10.0,,9.0,8.5,9.5,,10.0,9.0,10.0,,10.0,9.5,10.0,,9.6666,9.6666,10.0,,,,,,3,21.20002934253699,7.06667644751233,3,26.25499907079599,8.751666356931997,3,23.226423450433565,7.742141150144522,3,26.232250291634045,8.744083430544682,3,30.28575620362427,10.095252067874757,3,28.25864439953062,9.419548133176873,3,27.245447345582335,9.081815781860778,3,29.260825911996474,9.753608637332158,3,29.773291057810372,9.924430352603457,3,29.60991712813945,9.869972376046483,0,0.0,0.0,53.00007335634247,65.63749767698998,58.066058626083915,65.58062572908511,75.71439050906068,70.64661099882656,68.11361836395584,73.15206477999119,74.43322764452593,74.02479282034862,0.0,Regime B,3.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.1818181818181817,10,0.0,0.8624864227277068,676884.9146210641,152867.83404018957,646444.8633726633,145987.2379778007,784069.8023898251,114163.04854156406,758650.6683417604,159371.17255393526,787315.8163434477,133916.50327398413,808921.3414015862,161952.26425619,811477.5721886124,131248.4469711812,830834.1902302316,127851.86941033546,830608.178144071,147021.68789988756,779625.0499264161,177950.16301844938,,
Shandi Finnessey,Brian Fortuna,Beauty Pagent,Missouri,United States,28,4,Eliminated Week 3,10,6.0,6.0,7.0,,6.0,7.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.172917538443343,6.3909725128144474,3,20.19784783007114,6.732615943357047,3,21.20002934253699,7.06667644751233,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93229384610836,50.49461957517784,53.00007335634247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,5.0,10.0,6.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,1.0,6.454545454545454,3,-5.0,-0.34287374099644446,610754.2654577658,101284.16775159449,538116.8672821225,106252.70994139268,579905.8432010821,123527.42635248117,,,,,,,,,,,,,,,,
Paulina Porizkova,Alec Mazo,Model,,Czechoslovakia,41,4,Eliminated Week 2,11,6.0,6.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.172917538443343,6.3909725128144474,3,21.20002934253699,7.06667644751233,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93229384610836,53.00007335634247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,5.0,6.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,1.0,6.545454545454546,2,-6.0,-0.4292098365260737,567909.3321832323,130116.15557826507,601670.5972693532,131248.62936902602,,,,,,,,,,,,,,,,,,
Heather Mills,Jonathan Roberts,Model,,England,39,4,Eliminated Week 6,7,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,18.17145372217456,6.057151240724854,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,3,23.226423450433565,7.742141150144522,3,21.20002934253699,7.06667644751233,3,23.226423450433565,7.742141150144522,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,60.57151240724854,60.57151240724854,58.066058626083915,53.00007335634247,58.066058626083915,0.0,0.0,0.0,0.0,0.0,Regime B,7.0,3.0,1.0,4.0,5.0,5.0,7.0,6.0,5.0,4.0,1.0,4.363636363636363,6,-6.0,0.2734334526921771,548048.3311914818,85766.33926230442,547510.1753094567,108701.11632180246,700684.9759161187,90829.75109270669,601772.0287124391,113191.05228689742,619535.913150903,123063.53225385144,560093.9371812425,134273.894420867,,,,,,,,,,
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,Eliminated Week 8,5,5.0,4.0,4.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,6.0,6.0,5.0,,7.0,7.0,7.0,,6.0,6.5,6.5,,6.5,6.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,13.116483993915558,4.372161331305186,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,3,17.16998990590578,5.72332996863526,3,21.20002934253699,7.06667644751233,3,19.18465077612285,6.394883592040951,3,19.185009624221387,6.3950032080737955,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,32.79120998478889,53.00007335634247,53.00007335634247,53.00007335634247,42.92497476476445,53.00007335634247,47.96162694030713,47.96252406055347,0.0,0.0,0.0,Regime B,11.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0,4.0,1.0,5.636363636363637,8,0.0,-0.3367980742834206,718649.5908087236,155294.74671138127,714798.5923610927,155256.8431511508,736403.9361041513,155494.75746574427,783962.530620394,135193.33137110213,706121.447866039,152360.5192729339,737344.7865538219,131229.9718462652,786228.9350655864,132866.05531647857,819289.9303327869,118334.70927374935,,,,,,
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.5,10.0,,9.5,9.0,9.0,,10.0,10.0,10.0,,9.6666,9.3333,9.6666,,,,,,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,3,28.259362095727695,9.419787365242565,3,25.2300687791682,8.4100229263894,3,27.257180583261842,9.08572686108728,3,29.773291057810372,9.924430352603457,3,27.75827133949477,9.252757113164924,3,30.28575620362427,10.095252067874757,3,28.934419825595896,9.644806608531965,0,0.0,0.0,60.57151240724854,60.57151240724854,60.57151240724854,70.64840523931923,63.075171947920495,68.14295145815461,74.43322764452593,69.39567834873692,75.71439050906068,72.33604956398973,0.0,Regime B,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.7272727272727273,10,-1.0,0.8434060417988013,726935.4380240407,129647.57047897691,844073.213182802,159334.4002105554,864457.1239928206,189881.18331461956,880444.2679003915,216974.64555971336,939856.1601285696,191117.9305940006,810795.4558162425,164372.32437267556,826851.2593954117,149658.311792529,883391.5399067448,118373.19174262889,887798.7494350623,143128.25466612144,934691.5868417481,191834.84154143848,,
Leeza Gibbons,Tony Dovolani,TV Personality,South Carolina,United States,50,4,Eliminated Week 4,9,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,15.142878101812135,5.047626033937378,3,21.20002934253699,7.06667644751233,3,24.228604962899418,8.076201654299807,3,16.145059614277987,5.381686538092662,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,53.00007335634247,60.57151240724854,40.362649035694965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,6.0,1.0,7.0,9.0,8.0,7.0,6.0,5.0,4.0,1.0,5.818181818181818,4,-8.0,-0.5658432167189288,678915.5294663158,129247.29539470185,584359.7968538624,116853.3378519712,682044.6840349098,95865.59043249261,731298.8292889459,123169.49064698117,,,,,,,,,,,,,,
Cameron Mathison,Edyta Sliwinska,Actor/Actress,,Canada,38,5,Eliminated Week 8,5,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,9.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,3,23.20367467127162,7.734558223757207,3,27.257180583261842,9.08572686108728,3,26.25499907079599,8.751666356931997,3,25.230786475365267,8.410262158455089,3,25.742892773080634,8.580964257693545,3,25.742892773080634,8.580964257693545,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53.00007335634247,53.00007335634247,58.00918667817905,68.14295145815461,65.63749767698998,63.07696618841317,64.35723193270158,64.35723193270158,0.0,0.0,0.0,Regime B,5.0,5.0,7.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,4.090909090909091,8,-2.0,0.29321303145693034,700047.1945736783,148718.09959905976,719386.635552367,139942.39928666962,690245.4117957939,139428.8951028161,735923.869839079,138922.3624820486,788236.5936092505,168982.33963246588,783726.1051945898,131221.09517780365,814527.410301917,196139.3512883253,749276.6233729087,106052.47875219928,,,,,,
